T   c3  c4  c5  c6  c7  c8  c9
205.00000	0.244729263	0.193548147	0.215465855	12.25409097	6.448142115	1.350902524	0.352644316
206.00000	0.255673351	0.201707809	0.224251418	12.50713594	6.529035644	1.361963709	0.354921956
207.00000	0.266994309	0.210127764	0.233305276	12.76313813	6.610261639	1.37303767	0.357200632
208.00000	0.278700757	0.218813288	0.24263249	13.02209654	6.691816893	1.384124237	0.359480333
209.00000	0.290801397	0.227769684	0.25223814	13.2840112	6.773698353	1.395223237	0.361761053
210.00000	0.303304993	0.237002284	0.262127321	13.5488816	6.855903116	1.406334525	0.364042775
211.00000	0.316220383	0.246516429	0.272305138	13.81670677	6.938427975	1.417457978	0.366325499
212.00000	0.32955645	0.2563175	0.282776709	14.08748524	7.021270182	1.428593401	0.368609201
213.00000	0.34332216	0.266410887	0.293547155	14.36121556	7.104426683	1.439740696	0.370893877
214.00000	0.357526521	0.276801998	0.304621614	14.63789575	7.187894422	1.450899693	0.373179521
215.00000	0.372178613	0.28749625	0.316005245	14.91752437	7.271670651	1.462070268	0.375466121
216.00000	0.387287563	0.298499124	0.327703205	15.20009895	7.355752468	1.473252276	0.377753665
217.00000	0.402862546	0.309816023	0.339720597	15.48561707	7.440137124	1.484445571	0.380042143
218.00000	0.418912798	0.321452487	0.352062636	15.77407579	7.524821718	1.495650053	0.382331548
219.00000	0.435447593	0.333413912	0.364734452	16.06547315	7.609803348	1.506865553	0.384621869
220.00000	0.452476301	0.345705868	0.377741204	16.35980476	7.695079418	1.518091947	0.386913094
221.00000	0.470008219	0.358333836	0.391088081	16.65706866	7.780647332	1.529329115	0.389205219
222.00000	0.488052812	0.371303327	0.40478021	16.95725997	7.866504035	1.540576933	0.391498236
223.00000	0.5066195	0.384619825	0.418822781	17.26037576	7.952647084	1.55183528	0.393792135
224.00000	0.52571779	0.398288898	0.433220894	17.5664121	8.039073882	1.563104034	0.396086905
225.00000	0.545357232	0.412316028	0.447979765	17.87536511	8.125781681	1.574383072	0.398382539
226.00000	0.565547332	0.426706813	0.463104467	18.18722939	8.212767885	1.585672272	0.400679026
227.00000	0.586297724	0.441466707	0.478600185	18.50200154	8.300030049	1.596971513	0.40297636
228.00000	0.607618044	0.456601278	0.494472051	18.81967617	8.387565578	1.608280696	0.405274531
229.00000	0.629517882	0.472116065	0.510725135	19.14024889	8.475371876	1.619599699	0.407573537
230.00000	0.652006917	0.488016582	0.527364566	19.46371481	8.563446652	1.630928424	0.409873361
231.00000	0.675094867	0.504308338	0.544395415	19.79006807	8.651787309	1.642266726	0.412173999
232.00000	0.698791453	0.520996873	0.561822812	20.11930379	8.740391405	1.65361453	0.414475444
233.00000	0.723106394	0.538087699	0.579651798	20.45141609	8.829256495	1.664971714	0.416777691
234.00000	0.74804941	0.555586298	0.597887414	20.78639911	8.918380289	1.676338158	0.419080721
235.00000	0.773630349	0.573498182	0.616534702	21.12424798	9.007760343	1.68771381	0.421384542
236.00000	0.799858888	0.591828862	0.635598674	21.46495584	9.09739452	1.699098526	0.423689136
237.00000	0.826744832	0.610583791	0.655084372	21.80851683	9.187280223	1.710492207	0.425994497
238.00000	0.854297985	0.629768423	0.674996719	22.15492461	9.277415314	1.721894755	0.42830062
239.00000	0.882528196	0.649388241	0.6953407	22.50417281	9.367797502	1.733306098	0.430607498
240.00000	0.911445184	0.669448671	0.716121266	22.85625509	9.458424497	1.744726112	0.43291512
241.00000	0.941058797	0.689955165	0.737343314	23.21116412	9.549294313	1.756154701	0.435223487
242.00000	0.97137884	0.710913062	0.759011767	23.56889355	9.640404354	1.767591792	0.437532586
243.00000	1.002415118	0.732327818	0.781131491	23.92943702	9.73175294	1.779037285	0.439842407
244.00000	1.034177435	0.754204798	0.803707351	24.29278622	9.823337476	1.790491084	0.44215295
245.00000	1.066675513	0.776549343	0.826744126	24.65893481	9.915155974	1.801953092	0.444464207
246.00000	1.09991924	0.799366792	0.850246652	25.02787546	10.00720645	1.813423234	0.446776164
247.00000	1.133918295	0.822662482	0.874219706	25.39960034	10.09948677	1.824901437	0.44908883
248.00000	1.168682524	0.846441668	0.898668007	25.77410261	10.19199494	1.83638758	0.451402183
249.00000	1.204221647	0.870709631	0.923596275	26.15137397	10.28472868	1.847881588	0.453716224
250.00000	1.240545343	0.895471652	0.949009198	26.5314071	10.37768615	1.859383389	0.456030945
251.00000	1.277663415	0.920732927	0.974911468	26.91419465	10.47086536	1.87089291	0.458346337
252.00000	1.31558554	0.94649868	1.001307685	27.29972784	10.56426418	1.882410052	0.460662398
253.00000	1.354321396	0.972774049	1.028202452	27.68799884	10.65788093	1.893934743	0.462979123
254.00000	1.393880618	0.999564201	1.055600341	28.07900033	10.75171347	1.905466884	0.465296507
255.00000	1.43427284	1.026874273	1.083505866	28.47272351	10.84575982	1.917006403	0.467614538
256.00000	1.475507696	1.054709319	1.111923569	28.86916008	10.94001829	1.92855325	0.46993321
257.00000	1.517594778	1.083074419	1.140857878	29.26830221	11.03448705	1.940107328	0.472252529
258.00000	1.560543635	1.111974623	1.170313248	29.67014112	11.12916397	1.951668589	0.474572472
259.00000	1.604363775	1.1414149	1.200294074	30.07466848	11.22404736	1.963236908	0.476893044
260.00000	1.64906466	1.171400242	1.230804724	30.48187552	11.31913539	1.974812239	0.479214241
261.00000	1.694655841	1.201935616	1.261849537	30.89175392	11.41442624	1.986394532	0.48153605
262.00000	1.741146696	1.233025872	1.293432792	31.30429537	11.50991821	1.997983665	0.483858472
263.00000	1.788546561	1.26467592	1.325558767	31.71949011	11.60560948	2.009579638	0.486181495
